750.25,1.698126624044,671,714.5,786.0
833.0,1.702001009401,672,785.5,880.5
384.25,1.711308143552,674,379.5,389.0
394.25,1.713172123845,675,388.5,400.0
406.25,1.715036457793,676,399.5,413.0
419.25,1.716894207414,677,412.5,426.0
433.75,1.720773007488,678,425.5,442.0
450.75,1.722637043413,679,441.5,460.0
471.75,1.724495508289,680,459.5,484.0
496.25,1.72641385994,681,483.5,509.0
523.25,1.728271740691,682,508.5,538.0
554.75,1.730183257675,683,537.5,572.0
590.75,1.734072440879,684,571.5,610.0
632.75,1.735935960229,685,609.5,656.0
685.25,1.737800023969,686,655.5,715.0
750.25,1.73965824248,687,714.5,786.0
833.0,1.743533891455,688,785.5,880.5
384.25,1.751352991676,690,379.5,389.0
394.25,1.753217675304,691,388.5,400.0
406.25,1.755076307074,692,399.5,413.0
419.25,1.756985876973,693,412.5,426.0
433.75,1.76087175808,694,425.5,442.0
450.75,1.762735424455,695,441.5,460.0
471.75,1.764599623299,696,459.5,484.0
496.25,1.766464124139,697,483.5,509.0
523.25,1.768322457886,698,508.5,538.0
554.75,1.77023217481,699,537.5,572.0
590.75,1.774120757993,700,571.5,610.0
632.75,1.775984257476,701,609.5,656.0
685.25,1.777849390125,702,655.5,715.0
750.25,1.779707191404,703,714.5,786.0
833.0,1.783583257612,704,785.5,880.5
384.25,1.791401523368,706,379.5,389.0
394.25,1.793266326205,707,388.5,400.0
406.25,1.795130091921,708,399.5,413.0
419.25,1.796988075987,709,412.5,426.0
433.75,1.800870293395,710,425.5,442.0
450.75,1.802733590221,711,441.5,460.0
